ID_ENCABEZADO;ID_AGRP_CLINICA;ID_ORIGEN;ORIGEN;CODIGO_LOCALIDAD;LOCALIDAD;CODIGO_DEPTO;DEPARTAMENTO;CODIGO_PROVINCIA;PROVINCIA;ANIO;SEMANA;IDESTADO;ESTADO;FECHAREGISTROENCABEZADO;USUARIOREGISTROENCABEZADO;IDEVENTOAGRUPADO;NOMBREGRPEVENTOAGRP;ID_SNVS_EVENTO_AGRP;NOMBREEVENTOAGRP;IDEDAD;GRUPO;SEXO;RESIDENTE;AMBULATORIO;CANTIDAD;FECHAREGISTROCLINICA;USERREGISTROCLINICA
559314;4216481;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2021;32;3;CARGADA DATOS DISTINTO DE CERO;17/8/2021;cftunas;7;Gastroentéricas;11;Diarreas;8;20 a 24;;;;1;17/8/2021;cftunas
559314;4216482;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2021;32;3;CARGADA DATOS DISTINTO DE CERO;17/8/2021;cftunas;7;Gastroentéricas;11;Diarreas;9;25 a 34;;;;2;17/8/2021;cftunas
559314;4216483;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2021;32;3;CARGADA DATOS DISTINTO DE CERO;17/8/2021;cftunas;7;Gastroentéricas;11;Diarreas;10;35 a 44;;;;2;17/8/2021;cftunas
666218;4956085;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;13;3;CARGADA DATOS DISTINTO DE CERO;4/4/2022;cftunas;8;Enfermedades de transmisión sexual;301;Sífilis sin especificar en varones (ITS);10;35 a 44;;;;2;4/4/2022;cftunas
666218;4956086;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;13;3;CARGADA DATOS DISTINTO DE CERO;4/4/2022;cftunas;7;Gastroentéricas;11;Diarreas;8;20 a 24;;;;3;4/4/2022;cftunas
666218;4956087;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;13;3;CARGADA DATOS DISTINTO DE CERO;4/4/2022;cftunas;7;Gastroentéricas;11;Diarreas;9;25 a 34;;;;10;4/4/2022;cftunas
666218;4956088;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;13;3;CARGADA DATOS DISTINTO DE CERO;4/4/2022;cftunas;7;Gastroentéricas;11;Diarreas;10;35 a 44;;;;5;4/4/2022;cftunas
666218;4956089;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;13;3;CARGADA DATOS DISTINTO DE CERO;4/4/2022;cftunas;7;Gastroentéricas;11;Diarreas;11;45 a 64;;;;5;4/4/2022;cftunas
666218;4956090;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;13;3;CARGADA DATOS DISTINTO DE CERO;4/4/2022;cftunas;7;Gastroentéricas;11;Diarreas;12;65 a 74;;;;3;4/4/2022;cftunas
666218;4956091;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;13;3;CARGADA DATOS DISTINTO DE CERO;4/4/2022;cftunas;7;Gastroentéricas;11;Diarreas;13;>= a 75;;;;3;4/4/2022;cftunas
666218;4956092;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;13;3;CARGADA DATOS DISTINTO DE CERO;4/4/2022;cftunas;6;Respiratorias;441;Neumonía en pacientes ambulatorios;7;15 a 19;;;;1;4/4/2022;cftunas
666218;4956093;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;13;3;CARGADA DATOS DISTINTO DE CERO;4/4/2022;cftunas;6;Respiratorias;441;Neumonía en pacientes ambulatorios;11;45 a 64;;;;6;4/4/2022;cftunas
538879;4088535;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2021;25;3;CARGADA DATOS DISTINTO DE CERO;28/6/2021;cftunas;7;Gastroentéricas;11;Diarreas;12;65 a 74;;;;1;28/6/2021;cftunas
538879;4088536;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2021;25;3;CARGADA DATOS DISTINTO DE CERO;28/6/2021;cftunas;6;Respiratorias;440;Neumonía en pacientes internados;9;25 a 34;;;;2;28/6/2021;cftunas
538879;4088537;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2021;25;3;CARGADA DATOS DISTINTO DE CERO;28/6/2021;cftunas;6;Respiratorias;440;Neumonía en pacientes internados;10;35 a 44;;;;2;28/6/2021;cftunas
538879;4088538;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2021;25;3;CARGADA DATOS DISTINTO DE CERO;28/6/2021;cftunas;6;Respiratorias;440;Neumonía en pacientes internados;11;45 a 64;;;;8;28/6/2021;cftunas
538879;4088539;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2021;25;3;CARGADA DATOS DISTINTO DE CERO;28/6/2021;cftunas;6;Respiratorias;440;Neumonía en pacientes internados;12;65 a 74;;;;2;28/6/2021;cftunas
538879;4088540;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2021;25;3;CARGADA DATOS DISTINTO DE CERO;28/6/2021;cftunas;6;Respiratorias;440;Neumonía en pacientes internados;13;>= a 75;;;;3;28/6/2021;cftunas
653891;5040060;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;10;3;CARGADA DATOS DISTINTO DE CERO;14/3/2022;cftunas;7;Gastroentéricas;11;Diarreas;1;< 6 m;;;;3;22/4/2022;vdlmamarillo
653891;5040061;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;10;3;CARGADA DATOS DISTINTO DE CERO;14/3/2022;cftunas;7;Gastroentéricas;11;Diarreas;3;12 a 23 m;;;;9;22/4/2022;vdlmamarillo
653891;5040062;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;10;3;CARGADA DATOS DISTINTO DE CERO;14/3/2022;cftunas;7;Gastroentéricas;11;Diarreas;4;2 a 4;;;;11;22/4/2022;vdlmamarillo
653891;5040063;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;10;3;CARGADA DATOS DISTINTO DE CERO;14/3/2022;cftunas;7;Gastroentéricas;11;Diarreas;5;5 a 9;;;;12;22/4/2022;vdlmamarillo
653891;5040064;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;10;3;CARGADA DATOS DISTINTO DE CERO;14/3/2022;cftunas;7;Gastroentéricas;11;Diarreas;6;10 a 14;;;;2;22/4/2022;vdlmamarillo
653891;5040065;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;10;3;CARGADA DATOS DISTINTO DE CERO;14/3/2022;cftunas;5;Inmunoprevenibles;6;Varicela;5;5 a 9;;;;1;22/4/2022;vdlmamarillo
653891;5040066;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;10;3;CARGADA DATOS DISTINTO DE CERO;14/3/2022;cftunas;6;Respiratorias;8;Enfermedad tipo influenza (ETI);5;5 a 9;;;;3;22/4/2022;vdlmamarillo
653891;5040067;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;10;3;CARGADA DATOS DISTINTO DE CERO;14/3/2022;cftunas;6;Respiratorias;8;Enfermedad tipo influenza (ETI);6;10 a 14;;;;1;22/4/2022;vdlmamarillo
653891;5040068;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;10;3;CARGADA DATOS DISTINTO DE CERO;14/3/2022;cftunas;6;Respiratorias;441;Neumonía en pacientes ambulatorios;3;12 a 23 m;;;;1;22/4/2022;vdlmamarillo
653891;5040069;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;10;3;CARGADA DATOS DISTINTO DE CERO;14/3/2022;cftunas;6;Respiratorias;441;Neumonía en pacientes ambulatorios;5;5 a 9;;;;3;22/4/2022;vdlmamarillo
653891;5040070;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;10;3;CARGADA DATOS DISTINTO DE CERO;14/3/2022;cftunas;6;Respiratorias;441;Neumonía en pacientes ambulatorios;6;10 a 14;;;;1;22/4/2022;vdlmamarillo
653891;5040072;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;10;3;CARGADA DATOS DISTINTO DE CERO;14/3/2022;cftunas;6;Respiratorias;443;Bronquiolitis en menores de 2 años ambulatorios;1;< 6 m;;;;4;22/4/2022;vdlmamarillo
653891;5040073;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;10;3;CARGADA DATOS DISTINTO DE CERO;14/3/2022;cftunas;6;Respiratorias;443;Bronquiolitis en menores de 2 años ambulatorios;3;12 a 23 m;;;;5;22/4/2022;vdlmamarillo
744164;5577304;11873;HOSPITAL INTERZONAL GENERAL AGUDOS DR. LUIS A. GUEMES;6568010003;HAEDO;568;MORÓN;6;Buenos Aires;2022;12;3;CARGADA DATOS DISTINTO DE CERO;23/8/2022;cmandrada;6;Respiratorias;8;Enfermedad tipo influenza (ETI);8;20 a 24;;;;1;23/8/2022;cmandrada
744164;5577305;11873;HOSPITAL INTERZONAL GENERAL AGUDOS DR. LUIS A. GUEMES;6568010003;HAEDO;568;MORÓN;6;Buenos Aires;2022;12;3;CARGADA DATOS DISTINTO DE CERO;23/8/2022;cmandrada;6;Respiratorias;8;Enfermedad tipo influenza (ETI);9;25 a 34;;;;5;23/8/2022;cmandrada
744164;5577306;11873;HOSPITAL INTERZONAL GENERAL AGUDOS DR. LUIS A. GUEMES;6568010003;HAEDO;568;MORÓN;6;Buenos Aires;2022;12;3;CARGADA DATOS DISTINTO DE CERO;23/8/2022;cmandrada;6;Respiratorias;8;Enfermedad tipo influenza (ETI);10;35 a 44;;;;1;23/8/2022;cmandrada
744164;5577307;11873;HOSPITAL INTERZONAL GENERAL AGUDOS DR. LUIS A. GUEMES;6568010003;HAEDO;568;MORÓN;6;Buenos Aires;2022;12;3;CARGADA DATOS DISTINTO DE CERO;23/8/2022;cmandrada;6;Respiratorias;8;Enfermedad tipo influenza (ETI);11;45 a 64;;;;6;23/8/2022;cmandrada
744164;5577308;11873;HOSPITAL INTERZONAL GENERAL AGUDOS DR. LUIS A. GUEMES;6568010003;HAEDO;568;MORÓN;6;Buenos Aires;2022;12;3;CARGADA DATOS DISTINTO DE CERO;23/8/2022;cmandrada;6;Respiratorias;8;Enfermedad tipo influenza (ETI);17;Edad Sin Esp.;;;;2;23/8/2022;cmandrada
744164;5577309;11873;HOSPITAL INTERZONAL GENERAL AGUDOS DR. LUIS A. GUEMES;6568010003;HAEDO;568;MORÓN;6;Buenos Aires;2022;12;3;CARGADA DATOS DISTINTO DE CERO;23/8/2022;cmandrada;6;Respiratorias;10;Neumonía (sin especificar);8;20 a 24;;;;2;23/8/2022;cmandrada
744164;5577310;11873;HOSPITAL INTERZONAL GENERAL AGUDOS DR. LUIS A. GUEMES;6568010003;HAEDO;568;MORÓN;6;Buenos Aires;2022;12;3;CARGADA DATOS DISTINTO DE CERO;23/8/2022;cmandrada;6;Respiratorias;10;Neumonía (sin especificar);9;25 a 34;;;;2;23/8/2022;cmandrada
744164;5577311;11873;HOSPITAL INTERZONAL GENERAL AGUDOS DR. LUIS A. GUEMES;6568010003;HAEDO;568;MORÓN;6;Buenos Aires;2022;12;3;CARGADA DATOS DISTINTO DE CERO;23/8/2022;cmandrada;6;Respiratorias;10;Neumonía (sin especificar);10;35 a 44;;;;1;23/8/2022;cmandrada
744164;5577312;11873;HOSPITAL INTERZONAL GENERAL AGUDOS DR. LUIS A. GUEMES;6568010003;HAEDO;568;MORÓN;6;Buenos Aires;2022;12;3;CARGADA DATOS DISTINTO DE CERO;23/8/2022;cmandrada;6;Respiratorias;10;Neumonía (sin especificar);11;45 a 64;;;;5;23/8/2022;cmandrada
744164;5577313;11873;HOSPITAL INTERZONAL GENERAL AGUDOS DR. LUIS A. GUEMES;6568010003;HAEDO;568;MORÓN;6;Buenos Aires;2022;12;3;CARGADA DATOS DISTINTO DE CERO;23/8/2022;cmandrada;6;Respiratorias;10;Neumonía (sin especificar);12;65 a 74;;;;2;23/8/2022;cmandrada
744164;5577314;11873;HOSPITAL INTERZONAL GENERAL AGUDOS DR. LUIS A. GUEMES;6568010003;HAEDO;568;MORÓN;6;Buenos Aires;2022;12;3;CARGADA DATOS DISTINTO DE CERO;23/8/2022;cmandrada;6;Respiratorias;10;Neumonía (sin especificar);17;Edad Sin Esp.;;;;3;23/8/2022;cmandrada
726557;5465336;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;29;3;CARGADA DATOS DISTINTO DE CERO;19/7/2022;cftunas;7;Gastroentéricas;11;Diarreas;1;< 6 m;;;;1;28/7/2022;vdlmamarillo
726557;5465337;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;29;3;CARGADA DATOS DISTINTO DE CERO;19/7/2022;cftunas;7;Gastroentéricas;11;Diarreas;2;6 a 11 m;;;;2;28/7/2022;vdlmamarillo
726557;5465338;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;29;3;CARGADA DATOS DISTINTO DE CERO;19/7/2022;cftunas;7;Gastroentéricas;11;Diarreas;3;12 a 23 m;;;;8;28/7/2022;vdlmamarillo
726557;5465339;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;29;3;CARGADA DATOS DISTINTO DE CERO;19/7/2022;cftunas;7;Gastroentéricas;11;Diarreas;4;2 a 4;;;;20;28/7/2022;vdlmamarillo
726557;5465340;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;29;3;CARGADA DATOS DISTINTO DE CERO;19/7/2022;cftunas;7;Gastroentéricas;11;Diarreas;5;5 a 9;;;;31;28/7/2022;vdlmamarillo
726557;5465341;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;29;3;CARGADA DATOS DISTINTO DE CERO;19/7/2022;cftunas;7;Gastroentéricas;11;Diarreas;6;10 a 14;;;;2;28/7/2022;vdlmamarillo
726557;5465342;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;29;3;CARGADA DATOS DISTINTO DE CERO;19/7/2022;cftunas;5;Inmunoprevenibles;6;Varicela;1;< 6 m;;;;1;28/7/2022;vdlmamarillo
726557;5465343;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;29;3;CARGADA DATOS DISTINTO DE CERO;19/7/2022;cftunas;5;Inmunoprevenibles;6;Varicela;5;5 a 9;;;;1;28/7/2022;vdlmamarillo
726557;5465344;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;29;3;CARGADA DATOS DISTINTO DE CERO;19/7/2022;cftunas;6;Respiratorias;8;Enfermedad tipo influenza (ETI);5;5 a 9;;;;3;28/7/2022;vdlmamarillo
726557;5465345;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;29;3;CARGADA DATOS DISTINTO DE CERO;19/7/2022;cftunas;6;Respiratorias;8;Enfermedad tipo influenza (ETI);6;10 a 14;;;;1;28/7/2022;vdlmamarillo
726557;5465346;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;29;3;CARGADA DATOS DISTINTO DE CERO;19/7/2022;cftunas;6;Respiratorias;441;Neumonía en pacientes ambulatorios;3;12 a 23 m;;;;1;28/7/2022;vdlmamarillo
726557;5465347;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;29;3;CARGADA DATOS DISTINTO DE CERO;19/7/2022;cftunas;6;Respiratorias;441;Neumonía en pacientes ambulatorios;4;2 a 4;;;;2;28/7/2022;vdlmamarillo
726557;5465348;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;29;3;CARGADA DATOS DISTINTO DE CERO;19/7/2022;cftunas;6;Respiratorias;441;Neumonía en pacientes ambulatorios;5;5 a 9;;;;4;28/7/2022;vdlmamarillo
726557;5465349;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;29;3;CARGADA DATOS DISTINTO DE CERO;19/7/2022;cftunas;6;Respiratorias;441;Neumonía en pacientes ambulatorios;6;10 a 14;;;;2;28/7/2022;vdlmamarillo
726557;5465350;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;29;3;CARGADA DATOS DISTINTO DE CERO;19/7/2022;cftunas;6;Respiratorias;443;Bronquiolitis en menores de 2 años ambulatorios;1;< 6 m;;;;12;28/7/2022;vdlmamarillo
726557;5465351;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;29;3;CARGADA DATOS DISTINTO DE CERO;19/7/2022;cftunas;6;Respiratorias;443;Bronquiolitis en menores de 2 años ambulatorios;2;6 a 11 m;;;;7;28/7/2022;vdlmamarillo
682489;5642623;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;17;3;CARGADA DATOS DISTINTO DE CERO;29/4/2022;vdlmamarillo;7;Gastroentéricas;11;Diarreas;12;65 a 74;;;;1;7/9/2022;cftunas
682489;5642624;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;17;3;CARGADA DATOS DISTINTO DE CERO;29/4/2022;vdlmamarillo;6;Respiratorias;8;Enfermedad tipo influenza (ETI);12;65 a 74;;;;1;7/9/2022;cftunas
682489;5642625;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;17;3;CARGADA DATOS DISTINTO DE CERO;29/4/2022;vdlmamarillo;6;Respiratorias;441;Neumonía en pacientes ambulatorios;7;15 a 19;;;;1;7/9/2022;cftunas
682489;5642626;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;17;3;CARGADA DATOS DISTINTO DE CERO;29/4/2022;vdlmamarillo;6;Respiratorias;441;Neumonía en pacientes ambulatorios;9;25 a 34;;;;2;7/9/2022;cftunas
682489;5642627;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;17;3;CARGADA DATOS DISTINTO DE CERO;29/4/2022;vdlmamarillo;6;Respiratorias;441;Neumonía en pacientes ambulatorios;11;45 a 64;;;;3;7/9/2022;cftunas
678435;5045907;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;16;3;CARGADA DATOS DISTINTO DE CERO;25/4/2022;cftunas;7;Gastroentéricas;11;Diarreas;7;15 a 19;;;;5;25/4/2022;cftunas
678435;5045908;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;16;3;CARGADA DATOS DISTINTO DE CERO;25/4/2022;cftunas;7;Gastroentéricas;11;Diarreas;8;20 a 24;;;;6;25/4/2022;cftunas
678435;5045909;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;16;3;CARGADA DATOS DISTINTO DE CERO;25/4/2022;cftunas;7;Gastroentéricas;11;Diarreas;9;25 a 34;;;;9;25/4/2022;cftunas
678435;5045910;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;16;3;CARGADA DATOS DISTINTO DE CERO;25/4/2022;cftunas;7;Gastroentéricas;11;Diarreas;10;35 a 44;;;;9;25/4/2022;cftunas
678435;5045911;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;16;3;CARGADA DATOS DISTINTO DE CERO;25/4/2022;cftunas;7;Gastroentéricas;11;Diarreas;11;45 a 64;;;;15;25/4/2022;cftunas
678435;5045912;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;16;3;CARGADA DATOS DISTINTO DE CERO;25/4/2022;cftunas;7;Gastroentéricas;11;Diarreas;12;65 a 74;;;;5;25/4/2022;cftunas
678435;5045913;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;16;3;CARGADA DATOS DISTINTO DE CERO;25/4/2022;cftunas;7;Gastroentéricas;11;Diarreas;13;>= a 75;;;;1;25/4/2022;cftunas
678435;5045914;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;16;3;CARGADA DATOS DISTINTO DE CERO;25/4/2022;cftunas;6;Respiratorias;441;Neumonía en pacientes ambulatorios;7;15 a 19;;;;1;25/4/2022;cftunas
678435;5045915;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;16;3;CARGADA DATOS DISTINTO DE CERO;25/4/2022;cftunas;6;Respiratorias;441;Neumonía en pacientes ambulatorios;10;35 a 44;;;;2;25/4/2022;cftunas
678435;5045916;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;16;3;CARGADA DATOS DISTINTO DE CERO;25/4/2022;cftunas;6;Respiratorias;441;Neumonía en pacientes ambulatorios;11;45 a 64;;;;6;25/4/2022;cftunas
678435;5045917;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;16;3;CARGADA DATOS DISTINTO DE CERO;25/4/2022;cftunas;6;Respiratorias;441;Neumonía en pacientes ambulatorios;12;65 a 74;;;;1;25/4/2022;cftunas
674202;5012249;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;15;3;CARGADA DATOS DISTINTO DE CERO;18/4/2022;cftunas;8;Enfermedades de transmisión sexual;12;Secreción genital en mujeres;7;15 a 19;;;;1;18/4/2022;cftunas
674202;5012250;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;15;3;CARGADA DATOS DISTINTO DE CERO;18/4/2022;cftunas;8;Enfermedades de transmisión sexual;13;Secreción genital purulenta en varones;8;20 a 24;;;;1;18/4/2022;cftunas
674202;5012251;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;15;3;CARGADA DATOS DISTINTO DE CERO;18/4/2022;cftunas;8;Enfermedades de transmisión sexual;300;Sífilis Temprana en varones;10;35 a 44;;;;1;18/4/2022;cftunas
674202;5012252;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;15;3;CARGADA DATOS DISTINTO DE CERO;18/4/2022;cftunas;8;Enfermedades de transmisión sexual;376;Sífilis temprana en mujeres;8;20 a 24;;;;1;18/4/2022;cftunas
674202;5012253;11452;HOSPITAL NACIONAL PROFESOR DR. ALEJANDRO POSADAS;6568010005;VILLA SARMIENTO;568;MORÓN;6;Buenos Aires;2022;15;3;CARGADA DATOS DISTINTO DE CERO;18/4/2022;cftunas;8;Enfermedades de transmisión sexual;377;Sífilis sin especificar en mujeres (ITS);9;25 a 34;;;;1;18/4/2022;cftunas
